Offset 003120: arquivo1 = 70 | arquivo2 = 7F
Offset 003122: arquivo1 = D5 | arquivo2 = D7
Offset 003123: arquivo1 = 74 | arquivo2 = 72
Offset 003124: arquivo1 = 24 | arquivo2 = 25
Offset 003125: arquivo1 = DE | arquivo2 = AA
Offset 003126: arquivo1 = 88 | arquivo2 = 8C
Offset 003127: arquivo1 = D3 | arquivo2 = D2
Offset 003128: arquivo1 = F8 | arquivo2 = 88
Offset 003129: arquivo1 = 5F | arquivo2 = 5B
Offset 00312A: arquivo1 = 73 | arquivo2 = 70
Offset 00312B: arquivo1 = 23 | arquivo2 = 25
Offset 00312D: arquivo1 = B8 | arquivo2 = BD
Offset 00312E: arquivo1 = 2D | arquivo2 = 29
Offset 003131: arquivo1 = 86 | arquivo2 = 82
Offset 003132: arquivo1 = B9 | arquivo2 = BD
Offset 003133: arquivo1 = 14 | arquivo2 = 12
Offset 003135: arquivo1 = B9 | arquivo2 = BD
Offset 003136: arquivo1 = AE | arquivo2 = A9
Offset 003138: arquivo1 = 24 | arquivo2 = 22
Offset 003139: arquivo1 = E6 | arquivo2 = E1
Offset 00313A: arquivo1 = C8 | arquivo2 = CD
Offset 00313B: arquivo1 = 5E | arquivo2 = 58
Offset 00313C: arquivo1 = F5 | arquivo2 = FC
Offset 00313D: arquivo1 = D9 | arquivo2 = AF
Offset 00313E: arquivo1 = 59 | arquivo2 = 5D
Offset 00313F: arquivo1 = 5E | arquivo2 = 57
Offset 003140: arquivo1 = 7A | arquivo2 = 0F
Offset 003141: arquivo1 = D2 | arquivo2 = D6
Offset 003142: arquivo1 = 2C | arquivo2 = 2A
Offset 003143: arquivo1 = C8 | arquivo2 = CE
Offset 003144: arquivo1 = A3 | arquivo2 = A2
Offset 003145: arquivo1 = 7E | arquivo2 = 0E
Offset 003146: arquivo1 = 74 | arquivo2 = 70
Offset 003147: arquivo1 = 33 | arquivo2 = 32
Offset 003148: arquivo1 = 9B | arquivo2 = EB
Offset 003149: arquivo1 = 4F | arquivo2 = 4B
Offset 00314A: arquivo1 = BC | arquivo2 = BB
Offset 00314B: arquivo1 = 51 | arquivo2 = 57
Offset 00314D: arquivo1 = FB | arquivo2 = FA
Offset 00314E: arquivo1 = 86 | arquivo2 = 82
Offset 003151: arquivo1 = B0 | arquivo2 = B4
Offset 003152: arquivo1 = 59 | arquivo2 = 51
Offset 003153: arquivo1 = 49 | arquivo2 = 4F
Offset 003155: arquivo1 = 10 | arquivo2 = 18
Offset 003156: arquivo1 = FB | arquivo2 = FC
Offset 003158: arquivo1 = F3 | arquivo2 = F5
Offset 003159: arquivo1 = 31 | arquivo2 = 36
Offset 00315A: arquivo1 = 02 | arquivo2 = 0B
Offset 00315B: arquivo1 = B5 | arquivo2 = B1
Offset 00315C: arquivo1 = CD | arquivo2 = B8
Offset 00315D: arquivo1 = 9B | arquivo2 = E7
Offset 00315E: arquivo1 = B9 | arquivo2 = BB
Offset 00315F: arquivo1 = DF | arquivo2 = AA
Offset 003160: arquivo1 = E1 | arquivo2 = 92
Offset 003162: arquivo1 = B0 | arquivo2 = C1
Offset 003163: arquivo1 = 5D | arquivo2 = 5B
Offset 003164: arquivo1 = 06 | arquivo2 = 07
Offset 003165: arquivo1 = 60 | arquivo2 = 67
Offset 003166: arquivo1 = 6A | arquivo2 = 6E
Offset 003167: arquivo1 = B3 | arquivo2 = B2
Offset 003168: arquivo1 = 08 | arquivo2 = 78
Offset 003169: arquivo1 = 8B | arquivo2 = 8F
Offset 00316A: arquivo1 = 2D | arquivo2 = 5F
Offset 00316B: arquivo1 = 6E | arquivo2 = 68
Offset 00316D: arquivo1 = B0 | arquivo2 = C4
Offset 00316E: arquivo1 = 88 | arquivo2 = 8C
Offset 003171: arquivo1 = D1 | arquivo2 = D5
Offset 003172: arquivo1 = 6D | arquivo2 = 1E
Offset 003173: arquivo1 = DD | arquivo2 = DB
Offset 003175: arquivo1 = 2F | arquivo2 = 5C
Offset 003176: arquivo1 = 67 | arquivo2 = 60
Offset 003178: arquivo1 = 94 | arquivo2 = 92
Offset 003179: arquivo1 = 68 | arquivo2 = 6F
Offset 00317A: arquivo1 = 1A | arquivo2 = 6E
Offset 00317B: arquivo1 = 17 | arquivo2 = 15
Offset 00317C: arquivo1 = 99 | arquivo2 = EC
Offset 00317D: arquivo1 = 55 | arquivo2 = 23
Offset 00317E: arquivo1 = 5C | arquivo2 = 58
Offset 00317F: arquivo1 = E7 | arquivo2 = 92
Offset 003180: arquivo1 = 4F | arquivo2 = 4B
Offset 003182: arquivo1 = D9 | arquivo2 = AC
Offset 003183: arquivo1 = 31 | arquivo2 = 37
Offset 003184: arquivo1 = DC | arquivo2 = DD
Offset 003185: arquivo1 = B6 | arquivo2 = B5
Offset 003186: arquivo1 = 02 | arquivo2 = 06
Offset 003187: arquivo1 = 88 | arquivo2 = 89
Offset 003188: arquivo1 = 32 | arquivo2 = 42
Offset 003189: arquivo1 = 96 | arquivo2 = 92
Offset 00318A: arquivo1 = 07 | arquivo2 = 71
Offset 00318B: arquivo1 = A4 | arquivo2 = A2
Offset 00318D: arquivo1 = 71 | arquivo2 = 01
Offset 00318E: arquivo1 = 34 | arquivo2 = 30
Offset 003191: arquivo1 = 0A | arquivo2 = 0F
Offset 003193: arquivo1 = 99 | arquivo2 = 9F
Offset 003194: arquivo1 = B1 | arquivo2 = B0
Offset 003198: arquivo1 = D1 | arquivo2 = D7
Offset 003199: arquivo1 = 1D | arquivo2 = 1C
Offset 00319A: arquivo1 = 33 | arquivo2 = 32
Offset 00319B: arquivo1 = FD | arquivo2 = FB
Offset 00319C: arquivo1 = 9B | arquivo2 = 9A
Offset 00319D: arquivo1 = 9F | arquivo2 = 9E
Offset 0031A0: arquivo1 = 79 | arquivo2 = 7F
Offset 0031A1: arquivo1 = 7E | arquivo2 = 7F
Offset 0031A2: arquivo1 = D5 | arquivo2 = D7
Offset 0031A3: arquivo1 = 74 | arquivo2 = 72
Offset 0031A4: arquivo1 = 25 | arquivo2 = 24
Offset 0031A5: arquivo1 = DE | arquivo2 = DC
Offset 0031A6: arquivo1 = 88 | arquivo2 = 89
Offset 0031A8: arquivo1 = 8E | arquivo2 = 88
Offset 0031AA: arquivo1 = 73 | arquivo2 = 70
Offset 0031AB: arquivo1 = 23 | arquivo2 = 25
Offset 0031AC: arquivo1 = 1F | arquivo2 = 1E
Offset 0031AD: arquivo1 = B8 | arquivo2 = BE
Offset 0031B0: arquivo1 = 05 | arquivo2 = 06
Offset 0031B1: arquivo1 = 82 | arquivo2 = 83
Offset 0031B2: arquivo1 = B9 | arquivo2 = BD
Offset 0031B3: arquivo1 = 14 | arquivo2 = 12
Offset 0031B4: arquivo1 = 0C | arquivo2 = 0D
Offset 0031B5: arquivo1 = B9 | arquivo2 = B5
Offset 0031B8: arquivo1 = 2C | arquivo2 = 22
Offset 0031B9: arquivo1 = E1 | arquivo2 = E0
Offset 0031BA: arquivo1 = C8 | arquivo2 = CD
Offset 0031BB: arquivo1 = 5E | arquivo2 = 58
Offset 0031BC: arquivo1 = F4 | arquivo2 = F5
Offset 0031BD: arquivo1 = D9 | arquivo2 = DC
Offset 0031BE: arquivo1 = 59 | arquivo2 = 5A
Offset 0031C0: arquivo1 = 09 | arquivo2 = 0F
Offset 0031C1: arquivo1 = D5 | arquivo2 = D7
Offset 0031C2: arquivo1 = 2C | arquivo2 = 2A
Offset 0031C3: arquivo1 = C8 | arquivo2 = CE
Offset 0031C4: arquivo1 = A2 | arquivo2 = A3
Offset 0031C5: arquivo1 = 7E | arquivo2 = 78
Offset 0031C6: arquivo1 = 74 | arquivo2 = 76
Offset 0031C8: arquivo1 = ED | arquivo2 = EB
Offset 0031C9: arquivo1 = 49 | arquivo2 = 4A
Offset 0031CA: arquivo1 = BC | arquivo2 = BB
Offset 0031CB: arquivo1 = 51 | arquivo2 = 57
Offset 0031CC: arquivo1 = F8 | arquivo2 = F9
Offset 0031CD: arquivo1 = FB | arquivo2 = FC
Offset 0031D0: arquivo1 = 52 | arquivo2 = 54
Offset 0031D1: arquivo1 = B4 | arquivo2 = B5
Offset 0031D2: arquivo1 = 59 | arquivo2 = 51
Offset 0031D3: arquivo1 = 49 | arquivo2 = 4F
Offset 0031D4: arquivo1 = 29 | arquivo2 = 28
Offset 0031D5: arquivo1 = 10 | arquivo2 = 18
Offset 0031D8: arquivo1 = F3 | arquivo2 = F5
Offset 0031D9: arquivo1 = 36 | arquivo2 = 37
Offset 0031DA: arquivo1 = 02 | arquivo2 = 0B
Offset 0031DB: arquivo1 = B5 | arquivo2 = B3
Offset 0031DC: arquivo1 = CC | arquivo2 = CD
Offset 0031DD: arquivo1 = 9B | arquivo2 = 92
Offset 0031DE: arquivo1 = BB | arquivo2 = BA
Offset 0031E0: arquivo1 = 94 | arquivo2 = 92
Offset 0031E2: arquivo1 = B0 | arquivo2 = C1
Offset 0031E3: arquivo1 = 5D | arquivo2 = 5B
Offset 0031E4: arquivo1 = 07 | arquivo2 = 06
Offset 0031E5: arquivo1 = 60 | arquivo2 = 11
Offset 0031E6: arquivo1 = 6A | arquivo2 = 6B
Offset 0031E8: arquivo1 = 7E | arquivo2 = 78
Offset 0031EA: arquivo1 = 2D | arquivo2 = 5F
Offset 0031EB: arquivo1 = 6E | arquivo2 = 68
Offset 0031EC: arquivo1 = 77 | arquivo2 = 76
Offset 0031ED: arquivo1 = B0 | arquivo2 = C4
Offset 0031EE: arquivo1 = 88 | arquivo2 = 8C
Offset 0031F1: arquivo1 = D1 | arquivo2 = D4
Offset 0031F2: arquivo1 = 6D | arquivo2 = 1E
Offset 0031F3: arquivo1 = DD | arquivo2 = DB
Offset 0031F4: arquivo1 = 58 | arquivo2 = 59
Offset 0031F5: arquivo1 = 2F | arquivo2 = 5C
Offset 0031F7: arquivo1 = 30 | arquivo2 = 34
Offset 0031F8: arquivo1 = 9C | arquivo2 = 92
Offset 0031F9: arquivo1 = 19 | arquivo2 = 6E
Offset 0031FA: arquivo1 = 1A | arquivo2 = 6E
Offset 0031FB: arquivo1 = 17 | arquivo2 = 11
Offset 0031FC: arquivo1 = 98 | arquivo2 = 99
Offset 0031FD: arquivo1 = 55 | arquivo2 = 21
Offset 0031FE: arquivo1 = 50 | arquivo2 = 58
Offset 0031FF: arquivo1 = 96 | arquivo2 = 92
Offset 003200: arquivo1 = 4F | arquivo2 = 4B
Offset 003201: arquivo1 = C7 | arquivo2 = B4
Offset 003202: arquivo1 = D9 | arquivo2 = AC
Offset 003203: arquivo1 = 31 | arquivo2 = 37
Offset 003204: arquivo1 = DD | arquivo2 = DC
Offset 003205: arquivo1 = B6 | arquivo2 = C3
Offset 003208: arquivo1 = 44 | arquivo2 = 42
Offset 003209: arquivo1 = 92 | arquivo2 = 93
Offset 00320A: arquivo1 = 07 | arquivo2 = 71
Offset 00320B: arquivo1 = A4 | arquivo2 = A2
Offset 00320C: arquivo1 = 2D | arquivo2 = 2C
Offset 00320D: arquivo1 = 71 | arquivo2 = 07
Offset 003210: arquivo1 = 6C | arquivo2 = 6A
Offset 003211: arquivo1 = 0E | arquivo2 = 0C
Offset 003213: arquivo1 = 99 | arquivo2 = 9F
Offset 003214: arquivo1 = B2 | arquivo2 = B0
Offset 003218: arquivo1 = D1 | arquivo2 = D7
Offset 003219: arquivo1 = 1D | arquivo2 = 1F
Offset 00321A: arquivo1 = 33 | arquivo2 = 32
Offset 00321B: arquivo1 = FD | arquivo2 = FB
Offset 00321C: arquivo1 = 98 | arquivo2 = 9A
Offset 00321D: arquivo1 = 9F | arquivo2 = 9E
Offset 003220: arquivo1 = 79 | arquivo2 = 7F
Offset 003221: arquivo1 = 7E | arquivo2 = 7C
Offset 003222: arquivo1 = D5 | arquivo2 = D7
Offset 003223: arquivo1 = 74 | arquivo2 = 72
Offset 003224: arquivo1 = 26 | arquivo2 = 24
Offset 003225: arquivo1 = DE | arquivo2 = DC
Offset 003228: arquivo1 = 8E | arquivo2 = 88
Offset 003229: arquivo1 = 5B | arquivo2 = 59
Offset 00322A: arquivo1 = 73 | arquivo2 = 70
Offset 00322B: arquivo1 = 23 | arquivo2 = 25
Offset 00322C: arquivo1 = 1C | arquivo2 = 1E
Offset 00322D: arquivo1 = B8 | arquivo2 = BB
Offset 003230: arquivo1 = 00 | arquivo2 = 06
Offset 003231: arquivo1 = 82 | arquivo2 = 80
Offset 003232: arquivo1 = B9 | arquivo2 = BD
Offset 003233: arquivo1 = 14 | arquivo2 = 12
Offset 003234: arquivo1 = 0F | arquivo2 = 0D
Offset 003235: arquivo1 = B9 | arquivo2 = BD
Offset 003238: arquivo1 = 24 | arquivo2 = 22
Offset 003239: arquivo1 = E1 | arquivo2 = E3
Offset 00323A: arquivo1 = C8 | arquivo2 = CD
Offset 00323B: arquivo1 = 5E | arquivo2 = 58
Offset 00323C: arquivo1 = F7 | arquivo2 = F1
Offset 00323D: arquivo1 = D9 | arquivo2 = AE
Offset 00323F: arquivo1 = 53 | arquivo2 = 57
Offset 003240: arquivo1 = 7B | arquivo2 = 0F
Offset 003241: arquivo1 = D6 | arquivo2 = D4
Offset 003242: arquivo1 = 2C | arquivo2 = 2A
Offset 003243: arquivo1 = C8 | arquivo2 = CE
Offset 003244: arquivo1 = A1 | arquivo2 = A3
Offset 003245: arquivo1 = 7E | arquivo2 = 78
Offset 003248: arquivo1 = ED | arquivo2 = EB
Offset 003249: arquivo1 = 4B | arquivo2 = 49
Offset 00324A: arquivo1 = BC | arquivo2 = BB
Offset 00324B: arquivo1 = 51 | arquivo2 = 57
Offset 00324C: arquivo1 = FB | arquivo2 = F9
Offset 00324D: arquivo1 = FB | arquivo2 = FC
Offset 003250: arquivo1 = 52 | arquivo2 = 54
Offset 003251: arquivo1 = B4 | arquivo2 = B6
Offset 003252: arquivo1 = 59 | arquivo2 = 51
Offset 003253: arquivo1 = 49 | arquivo2 = 4F
Offset 003254: arquivo1 = 2A | arquivo2 = 28
Offset 003255: arquivo1 = 10 | arquivo2 = 18
Offset 003258: arquivo1 = F3 | arquivo2 = F5
Offset 003259: arquivo1 = 36 | arquivo2 = 34
Offset 00325A: arquivo1 = 02 | arquivo2 = 0B
Offset 00325B: arquivo1 = B5 | arquivo2 = B3
Offset 00325C: arquivo1 = CF | arquivo2 = CD
Offset 00325D: arquivo1 = 9B | arquivo2 = 92
Offset 003260: arquivo1 = 94 | arquivo2 = 92
Offset 003261: arquivo1 = 6E | arquivo2 = 6C
Offset 003262: arquivo1 = B0 | arquivo2 = C1
Offset 003263: arquivo1 = 5D | arquivo2 = 5B
Offset 003264: arquivo1 = 04 | arquivo2 = 06
Offset 003265: arquivo1 = 60 | arquivo2 = 11
Offset 003268: arquivo1 = 7E | arquivo2 = 78
Offset 003269: arquivo1 = 8F | arquivo2 = 8D
Offset 00326A: arquivo1 = 2D | arquivo2 = 5F
Offset 00326B: arquivo1 = 6E | arquivo2 = 68
Offset 00326C: arquivo1 = 74 | arquivo2 = 76
Offset 00326D: arquivo1 = B0 | arquivo2 = C2
Offset 00326E: arquivo1 = 88 | arquivo2 = 89
Offset 003270: arquivo1 = 82 | arquivo2 = 84
Offset 003271: arquivo1 = D4 | arquivo2 = D7
Offset 003272: arquivo1 = 6D | arquivo2 = 1E
Offset 003273: arquivo1 = DD | arquivo2 = DB
Offset 003274: arquivo1 = 5B | arquivo2 = 59
Offset 003275: arquivo1 = 2F | arquivo2 = 5C
Offset 003278: arquivo1 = 94 | arquivo2 = 92
Offset 003279: arquivo1 = 6F | arquivo2 = 6D
Offset 00327A: arquivo1 = 1A | arquivo2 = 6E
Offset 00327B: arquivo1 = 17 | arquivo2 = 11
Offset 00327C: arquivo1 = 9B | arquivo2 = 99
Offset 00327D: arquivo1 = 55 | arquivo2 = 21
Offset 00327E: arquivo1 = 58 | arquivo2 = 59
Offset 003280: arquivo1 = 4D | arquivo2 = 4B
Offset 003281: arquivo1 = B4 | arquivo2 = B7
Offset 003282: arquivo1 = D9 | arquivo2 = AC
Offset 003283: arquivo1 = 31 | arquivo2 = 37
Offset 003284: arquivo1 = DE | arquivo2 = DC
Offset 003285: arquivo1 = B6 | arquivo2 = C3
Offset 003286: arquivo1 = 02 | arquivo2 = 73
Offset 003288: arquivo1 = 46 | arquivo2 = 42
Offset 003289: arquivo1 = 91 | arquivo2 = 90
Offset 00328A: arquivo1 = 07 | arquivo2 = 71
Offset 00328B: arquivo1 = A4 | arquivo2 = A2
Offset 00328C: arquivo1 = 2E | arquivo2 = 2C
Offset 00328D: arquivo1 = 71 | arquivo2 = 01
Offset 00328E: arquivo1 = 34 | arquivo2 = 30
Offset 003290: arquivo1 = 65 | arquivo2 = 6A
Offset 003291: arquivo1 = 0B | arquivo2 = 0D
Offset 003293: arquivo1 = 99 | arquivo2 = 9E
Offset 003295: arquivo1 = B3 | arquivo2 = BB
Offset 003296: arquivo1 = 91 | arquivo2 = 98
Offset 003297: arquivo1 = C9 | arquivo2 = CA
Offset 003298: arquivo1 = D9 | arquivo2 = D7
Offset 003299: arquivo1 = 15 | arquivo2 = 1E
Offset 00329A: arquivo1 = 33 | arquivo2 = 32
Offset 00329B: arquivo1 = FD | arquivo2 = FB
Offset 00329C: arquivo1 = 99 | arquivo2 = 9A
Offset 00329D: arquivo1 = 9F | arquivo2 = 9E
Offset 00329E: arquivo1 = 3A | arquivo2 = 32
Offset 0032A0: arquivo1 = 70 | arquivo2 = 7F
Offset 0032A1: arquivo1 = 79 | arquivo2 = 7D
Offset 0032A2: arquivo1 = D5 | arquivo2 = D7
Offset 0032A3: arquivo1 = 74 | arquivo2 = 72
Offset 0032A4: arquivo1 = 27 | arquivo2 = 24
Offset 0032A5: arquivo1 = DE | arquivo2 = DC
Offset 0032A8: arquivo1 = 8E | arquivo2 = 88
Offset 0032A9: arquivo1 = 5B | arquivo2 = 58
Offset 0032AA: arquivo1 = 73 | arquivo2 = 70
Offset 0032AB: arquivo1 = 23 | arquivo2 = 25
Offset 0032AC: arquivo1 = 1D | arquivo2 = 1A
Offset 0032AD: arquivo1 = B8 | arquivo2 = C9
Offset 0032AF: arquivo1 = 35 | arquivo2 = 31
Offset 0032B0: arquivo1 = 73 | arquivo2 = 06
Offset 0032B1: arquivo1 = 8A | arquivo2 = 81
Offset 0032B2: arquivo1 = B9 | arquivo2 = BD
Offset 0032B3: arquivo1 = 14 | arquivo2 = 12
Offset 0032B4: arquivo1 = 0E | arquivo2 = 0D
Offset 0032B5: arquivo1 = B9 | arquivo2 = BD
Offset 0032B6: arquivo1 = AE | arquivo2 = AF
Offset 0032B8: arquivo1 = 24 | arquivo2 = 22
Offset 0032B9: arquivo1 = E0 | arquivo2 = E2
Offset 0032BA: arquivo1 = C8 | arquivo2 = CD
Offset 0032BB: arquivo1 = 5E | arquivo2 = 58
Offset 0032BC: arquivo1 = F6 | arquivo2 = F5
Offset 0032BD: arquivo1 = D9 | arquivo2 = DC
Offset 0032BE: arquivo1 = 59 | arquivo2 = 58
Offset 0032C0: arquivo1 = 09 | arquivo2 = 0F
Offset 0032C1: arquivo1 = D7 | arquivo2 = D5
Offset 0032C2: arquivo1 = 2C | arquivo2 = 2A
Offset 0032C3: arquivo1 = C8 | arquivo2 = CE
Offset 0032C4: arquivo1 = A0 | arquivo2 = A3
Offset 0032C5: arquivo1 = 7E | arquivo2 = 79
Offset 0032C6: arquivo1 = 74 | arquivo2 = 70
Offset 0032C8: arquivo1 = EC | arquivo2 = EB
Offset 0032C9: arquivo1 = 4F | arquivo2 = 48
Offset 0032CA: arquivo1 = BC | arquivo2 = BB
Offset 0032CB: arquivo1 = 51 | arquivo2 = 5F
Offset 0032CC: arquivo1 = FA | arquivo2 = F9
Offset 0032CD: arquivo1 = FB | arquivo2 = 8F
Offset 0032CE: arquivo1 = 8E | arquivo2 = 82
Offset 0032D0: arquivo1 = 21 | arquivo2 = 54
Offset 0032D1: arquivo1 = B0 | arquivo2 = B7
Offset 0032D2: arquivo1 = 59 | arquivo2 = 51
Offset 0032D3: arquivo1 = 49 | arquivo2 = 4F
Offset 0032D4: arquivo1 = 2B | arquivo2 = 28
Offset 0032D5: arquivo1 = 10 | arquivo2 = 19
Offset 0032D6: arquivo1 = FB | arquivo2 = FE
Offset 0032D8: arquivo1 = F2 | arquivo2 = F5
Offset 0032D9: arquivo1 = 33 | arquivo2 = 35
Offset 0032DA: arquivo1 = 02 | arquivo2 = 0B
Offset 0032DB: arquivo1 = B5 | arquivo2 = B6
Offset 0032DC: arquivo1 = CE | arquivo2 = CD
Offset 0032DD: arquivo1 = 9B | arquivo2 = 95
Offset 0032DE: arquivo1 = BE | arquivo2 = B3
Offset 0032E0: arquivo1 = 93 | arquivo2 = 92
Offset 0032E1: arquivo1 = 66 | arquivo2 = 6D
Offset 0032E2: arquivo1 = B0 | arquivo2 = C1
Offset 0032E3: arquivo1 = 5D | arquivo2 = 5B
Offset 0032E4: arquivo1 = 05 | arquivo2 = 06
Offset 0032E5: arquivo1 = 60 | arquivo2 = 11
Offset 0032E6: arquivo1 = 6A | arquivo2 = 6D
Offset 0032E8: arquivo1 = 7E | arquivo2 = 78
Offset 0032E9: arquivo1 = 88 | arquivo2 = 8C
Offset 0032EA: arquivo1 = 2D | arquivo2 = 5F
Offset 0032EB: arquivo1 = 6E | arquivo2 = 60
Offset 0032ED: arquivo1 = B0 | arquivo2 = C0
Offset 0032EE: arquivo1 = 80 | arquivo2 = 88
Offset 0032EF: arquivo1 = 6C | arquivo2 = 6E
Offset 0032F0: arquivo1 = F3 | arquivo2 = 84
Offset 0032F1: arquivo1 = D2 | arquivo2 = D6
Offset 0032F2: arquivo1 = 6D | arquivo2 = 1E
Offset 0032F3: arquivo1 = DD | arquivo2 = DB
Offset 0032F4: arquivo1 = 5A | arquivo2 = 58
Offset 0032F5: arquivo1 = 2F | arquivo2 = 2A
Offset 0032F6: arquivo1 = 67 | arquivo2 = 63
Offset 0032F7: arquivo1 = 35 | arquivo2 = 34
Offset 0032F8: arquivo1 = E2 | arquivo2 = 92
Offset 0032F9: arquivo1 = 69 | arquivo2 = 6C
Offset 0032FA: arquivo1 = 1A | arquivo2 = 6E
Offset 0032FB: arquivo1 = 17 | arquivo2 = 11
Offset 0032FC: arquivo1 = 9A | arquivo2 = 99
Offset 0032FD: arquivo1 = 55 | arquivo2 = 27
Offset 0032FE: arquivo1 = 58 | arquivo2 = 5C
Offset 003301: arquivo1 = B1 | arquivo2 = B6
Offset 003302: arquivo1 = D9 | arquivo2 = AC
Offset 003303: arquivo1 = 31 | arquivo2 = 37
Offset 003304: arquivo1 = DF | arquivo2 = DC
Offset 003305: arquivo1 = B6 | arquivo2 = C3
Offset 003306: arquivo1 = 02 | arquivo2 = 05
Offset 003308: arquivo1 = 44 | arquivo2 = 42
Offset 003309: arquivo1 = 95 | arquivo2 = 91
Offset 00330A: arquivo1 = 07 | arquivo2 = 71
Offset 00330B: arquivo1 = A4 | arquivo2 = A2
Offset 00330C: arquivo1 = 2F | arquivo2 = 2D
Offset 00330D: arquivo1 = 71 | arquivo2 = 0E
Offset 00330F: arquivo1 = 1D | arquivo2 = 1C
Offset 003310: arquivo1 = 1E | arquivo2 = 6A
Offset 003311: arquivo1 = 7C | arquivo2 = 0A
Offset 003313: arquivo1 = 99 | arquivo2 = 9F
Offset 003314: arquivo1 = B4 | arquivo2 = B1
Offset 003315: arquivo1 = B3 | arquivo2 = C5
Offset 003316: arquivo1 = 90 | arquivo2 = 94
Offset 003317: arquivo1 = CB | arquivo2 = CA
Offset 003318: arquivo1 = A7 | arquivo2 = D7
Offset 003319: arquivo1 = 15 | arquivo2 = 19
Offset 00331A: arquivo1 = 33 | arquivo2 = 32
Offset 00331B: arquivo1 = FD | arquivo2 = FB
Offset 00331C: arquivo1 = 9E | arquivo2 = 9A
Offset 00331D: arquivo1 = 9F | arquivo2 = 98
Offset 00331E: arquivo1 = 32 | arquivo2 = 36
Offset 003322: arquivo1 = D5 | arquivo2 = D7
Offset 003323: arquivo1 = 74 | arquivo2 = 72
Offset 003324: arquivo1 = 20 | arquivo2 = 24
Offset 003325: arquivo1 = DE | arquivo2 = DC
Offset 003326: arquivo1 = 88 | arquivo2 = 8F
Offset 003328: arquivo1 = 8E | arquivo2 = 88
Offset 003329: arquivo1 = 5C | arquivo2 = 5F
Offset 00332A: arquivo1 = 73 | arquivo2 = 70
Offset 00332B: arquivo1 = 23 | arquivo2 = 25
Offset 00332C: arquivo1 = 1A | arquivo2 = 17
Offset 00332D: arquivo1 = B8 | arquivo2 = C8
Offset 00332E: arquivo1 = 2D | arquivo2 = 29
Offset 00332F: arquivo1 = 38 | arquivo2 = 31
Offset 003330: arquivo1 = 73 | arquivo2 = 06
Offset 003332: arquivo1 = B9 | arquivo2 = BD
Offset 003333: arquivo1 = 14 | arquivo2 = 12
Offset 003334: arquivo1 = 09 | arquivo2 = 0C
Offset 003335: arquivo1 = B9 | arquivo2 = CB
Offset 003336: arquivo1 = AE | arquivo2 = AA
Offset 003337: arquivo1 = E1 | arquivo2 = E0
Offset 003338: arquivo1 = 52 | arquivo2 = 22
Offset 00333A: arquivo1 = C8 | arquivo2 = CD
Offset 00333B: arquivo1 = 5E | arquivo2 = 58
Offset 00333C: arquivo1 = F1 | arquivo2 = F5
Offset 00333D: arquivo1 = D9 | arquivo2 = DA
Offset 00333E: arquivo1 = 59 | arquivo2 = 5D
Offset 003342: arquivo1 = 2C | arquivo2 = 2A
Offset 003343: arquivo1 = C8 | arquivo2 = CE
Offset 003344: arquivo1 = A7 | arquivo2 = A3
Offset 003345: arquivo1 = 7E | arquivo2 = 78
Offset 003346: arquivo1 = 74 | arquivo2 = 73
Offset 003348: arquivo1 = ED | arquivo2 = EB
Offset 003349: arquivo1 = 4C | arquivo2 = 4F
Offset 00334A: arquivo1 = BC | arquivo2 = BB
Offset 00334B: arquivo1 = 51 | arquivo2 = 55
Offset 00334C: arquivo1 = FD | arquivo2 = 8C
Offset 00334D: arquivo1 = FB | arquivo2 = 89
Offset 00334E: arquivo1 = 84 | arquivo2 = 86
Offset 00334F: arquivo1 = 6F | arquivo2 = 66
Offset 003350: arquivo1 = 53 | arquivo2 = 54
Offset 003351: arquivo1 = C6 | arquivo2 = B0
Offset 003352: arquivo1 = 59 | arquivo2 = 51
Offset 003353: arquivo1 = 49 | arquivo2 = 4F
Offset 003354: arquivo1 = 2C | arquivo2 = 29
Offset 003355: arquivo1 = 10 | arquivo2 = 6E
Offset 003356: arquivo1 = FB | arquivo2 = FF
Offset 003357: arquivo1 = 8C | arquivo2 = 8D
Offset 003358: arquivo1 = 85 | arquivo2 = F5
Offset 003359: arquivo1 = 30 | arquivo2 = 32
Offset 00335A: arquivo1 = 02 | arquivo2 = 0B
Offset 00335B: arquivo1 = B5 | arquivo2 = B3
Offset 00335C: arquivo1 = C9 | arquivo2 = CD
Offset 00335D: arquivo1 = 9B | arquivo2 = 94
Offset 00335E: arquivo1 = BB | arquivo2 = BF
Offset 003362: arquivo1 = B0 | arquivo2 = C1
Offset 003363: arquivo1 = 5D | arquivo2 = 5B
Offset 003364: arquivo1 = 02 | arquivo2 = 06
Offset 003365: arquivo1 = 60 | arquivo2 = 11
Offset 003366: arquivo1 = 6A | arquivo2 = 6D
Offset 003368: arquivo1 = 7E | arquivo2 = 78
Offset 003369: arquivo1 = 88 | arquivo2 = 8B
Offset 00336A: arquivo1 = 2D | arquivo2 = 5F
Offset 00336B: arquivo1 = 6E | arquivo2 = 6C
Offset 00336C: arquivo1 = 72 | arquivo2 = 03
Offset 00336D: arquivo1 = B0 | arquivo2 = C0
Offset 00336E: arquivo1 = 8C | arquivo2 = 88
Offset 00336F: arquivo1 = 1B | arquivo2 = 6E
Offset 003370: arquivo1 = 80 | arquivo2 = 84
